a,b,c,x,y,d
,,,-00.000001071000,   6.48000,
,,,-00.000001070000,   6.48000,
,,,-00.000001069000,   6.48000,
,,,-00.000001068000,   6.48000,
,,,-00.000001067000,   6.48000,
,,,-00.000001066000,   6.48000,
,,,-00.000001065000,   6.40000,
,,,-00.000001064000,   6.40000,
,,,-00.000001063000,   6.40000,
,,,-00.000001062000,   6.40000,
,,,-00.000001061000,   6.40000,
,,,-00.000001060000,   6.40000,
,,,-00.000001059000,   6.40000,
,,,-00.000001058000,   6.40000,
,,,-00.000001057000,   6.40000,
,,,-00.000001056000,   6.40000,
,,,-00.000001055000,   6.32000,
,,,-00.000001054000,   6.32000,
,,,-00.000001053000,   6.32000,
,,,-00.000001052000,   6.32000,
,,,-00.000001051000,   6.32000,
,,,-00.000001050000,   6.32000,
,,,-00.000001049000,   6.24000,
,,,-00.000001048000,   6.24000,
,,,-00.000001047000,   6.24000,
,,,-00.000001046000,   6.24000,
,,,-00.000001045000,   6.24000,
,,,-00.000001044000,   6.24000,
,,,-00.000001043000,   6.16000,
,,,-00.000001042000,   6.16000,
,,,-00.000001041000,   6.16000,
,,,-00.000001040000,   6.16000,
,,,-00.000001039000,   6.16000,
,,,-00.000001038000,   6.08000,
,,,-00.000001037000,   6.08000,
,,,-00.000001036000,   6.08000,
,,,-00.000001035000,   6.08000,
,,,-00.000001034000,   6.08000,
,,,-00.000001033000,   6.00000,
,,,-00.000001032000,   6.00000,
,,,-00.000001031000,   6.00000,
,,,-00.000001030000,   6.00000,
,,,-00.000001029000,   5.92000,
,,,-00.000001028000,   5.92000,
,,,-00.000001027000,   5.92000,
,,,-00.000001026000,   5.92000,
,,,-00.000001025000,   5.92000,
,,,-00.000001024000,   5.84000,
,,,-00.000001023000,   5.84000,
,,,-00.000001022000,   5.84000,
,,,-00.000001021000,   5.76000,
,,,-00.000001020000,   5.76000,
,,,-00.000001019000,   5.76000,
,,,-00.000001018000,   5.76000,
,,,-00.000001017000,   5.76000,
,,,-00.000001016000,   5.76000,
,,,-00.000001015000,   5.68000,
,,,-00.000001014000,   5.68000,
,,,-00.000001013000,   5.68000,
,,,-00.000001012000,   5.68000,
,,,-00.000001011000,   5.60000,
,,,-00.000001010000,   5.60000,
,,,-00.000001009000,   5.60000,
,,,-00.000001008000,   5.60000,
,,,-00.000001007000,   5.52000,
,,,-00.000001006000,   5.52000,
,,,-00.000001005000,   5.52000,
,,,-00.000001004000,   5.52000,
,,,-00.000001003000,   5.44000,
,,,-00.000001002000,   5.44000,
,,,-00.000001001000,   5.44000,
,,,-00.000001000000,   5.44000,
,,,-00.000000999000,   5.44000,
,,,-00.000000998000,   5.36000,
,,,-00.000000997000,   5.36000,
,,,-00.000000996000,   5.36000,
,,,-00.000000995000,   5.36000,
,,,-00.000000994000,   5.28000,
,,,-00.000000993000,   5.28000,
,,,-00.000000992000,   5.28000,
,,,-00.000000991000,   5.28000,
,,,-00.000000990000,   5.28000,
,,,-00.000000989000,   5.20000,
,,,-00.000000988000,   5.20000,
,,,-00.000000987000,   5.20000,
,,,-00.000000986000,   5.20000,
,,,-00.000000985000,   5.12000,
,,,-00.000000984000,   5.12000,
,,,-00.000000983000,   5.12000,
,,,-00.000000982000,   5.04000,
,,,-00.000000981000,   5.04000,
,,,-00.000000980000,   5.04000,
,,,-00.000000979000,   4.96000,
,,,-00.000000978000,   4.96000,
,,,-00.000000977000,   4.96000,
,,,-00.000000976000,   4.88000,
,,,-00.000000975000,   4.88000,
,,,-00.000000974000,   4.88000,
,,,-00.000000973000,   4.80000,
,,,-00.000000972000,   4.80000,
,,,-00.000000971000,   4.72000,
,,,-00.000000970000,   4.72000,
,,,-00.000000969000,   4.72000,
,,,-00.000000968000,   4.64000,
,,,-00.000000967000,   4.64000,
,,,-00.000000966000,   4.56000,
,,,-00.000000965000,   4.56000,
,,,-00.000000964000,   4.56000,
,,,-00.000000963000,   4.48000,
,,,-00.000000962000,   4.48000,
,,,-00.000000961000,   4.40000,
,,,-00.000000960000,   4.40000,
,,,-00.000000959000,   4.32000,
,,,-00.000000958000,   4.32000,
,,,-00.000000957000,   4.24000,
,,,-00.000000956000,   4.24000,
,,,-00.000000955000,   4.24000,
,,,-00.000000954000,   4.16000,
,,,-00.000000953000,   4.16000,
,,,-00.000000952000,   4.08000,
,,,-00.000000951000,   4.08000,
,,,-00.000000950000,   4.00000,
,,,-00.000000949000,   4.00000,
,,,-00.000000948000,   3.92000,
,,,-00.000000947000,   3.92000,
,,,-00.000000946000,   3.84000,
,,,-00.000000945000,   3.84000,
,,,-00.000000944000,   3.84000,
,,,-00.000000943000,   3.76000,
,,,-00.000000942000,   3.76000,
,,,-00.000000941000,   3.68000,
,,,-00.000000940000,   3.60000,
,,,-00.000000939000,   3.60000,
,,,-00.000000938000,   3.52000,
,,,-00.000000937000,   3.52000,
,,,-00.000000936000,   3.52000,
,,,-00.000000935000,   3.44000,
,,,-00.000000934000,   3.44000,
,,,-00.000000933000,   3.36000,
,,,-00.000000932000,   3.36000,
,,,-00.000000931000,   3.28000,
,,,-00.000000930000,   3.28000,
,,,-00.000000929000,   3.28000,
,,,-00.000000928000,   3.20000,
,,,-00.000000927000,   3.20000,
,,,-00.000000926000,   3.12000,
,,,-00.000000925000,   3.12000,
,,,-00.000000924000,   3.04000,
,,,-00.000000923000,   3.04000,
,,,-00.000000922000,   2.96000,
,,,-00.000000921000,   2.88000,
,,,-00.000000920000,   2.88000,
,,,-00.000000919000,   2.80000,
,,,-00.000000918000,   2.80000,
,,,-00.000000917000,   2.72000,
,,,-00.000000916000,   2.72000,
,,,-00.000000915000,   2.64000,
,,,-00.000000914000,   2.64000,
,,,-00.000000913000,   2.56000,
,,,-00.000000912000,   2.56000,
,,,-00.000000911000,   2.56000,
,,,-00.000000910000,   2.48000,
,,,-00.000000909000,   2.40000,
,,,-00.000000908000,   2.40000,
,,,-00.000000907000,   2.32000,
,,,-00.000000906000,   2.32000,
,,,-00.000000905000,   2.24000,
,,,-00.000000904000,   2.24000,
,,,-00.000000903000,   2.16000,
,,,-00.000000902000,   2.16000,
,,,-00.000000901000,   2.08000,
,,,-00.000000900000,   2.08000,
,,,-00.000000899000,   2.00000,
,,,-00.000000898000,   2.00000,
,,,-00.000000897000,   1.92000,
,,,-00.000000896000,   1.92000,
,,,-00.000000895000,   1.84000,
,,,-00.000000894000,   1.84000,
,,,-00.000000893000,   1.76000,
,,,-00.000000892000,   1.76000,
,,,-00.000000891000,   1.68000,
,,,-00.000000890000,   1.68000,
,,,-00.000000889000,   1.60000,
,,,-00.000000888000,   1.52000,
,,,-00.000000887000,   1.52000,
,,,-00.000000886000,   1.52000,
,,,-00.000000885000,   1.44000,
,,,-00.000000884000,   1.36000,
,,,-00.000000883000,   1.36000,
,,,-00.000000882000,   1.28000,
,,,-00.000000881000,   1.28000,
,,,-00.000000880000,   1.20000,
,,,-00.000000879000,   1.20000,
,,,-00.000000878000,   1.12000,
,,,-00.000000877000,   1.12000,
,,,-00.000000876000,   1.04000,
,,,-00.000000875000,   1.04000,
,,,-00.000000874000,   0.96000,
,,,-00.000000873000,   0.96000,
,,,-00.000000872000,   0.88000,
,,,-00.000000871000,   0.88000,
,,,-00.000000870000,   0.80000,
,,,-00.000000869000,   0.80000,
,,,-00.000000868000,   0.72000,
,,,-00.000000867000,   0.64000,
,,,-00.000000866000,   0.64000,
,,,-00.000000865000,   0.56000,
,,,-00.000000864000,   0.56000,
,,,-00.000000863000,   0.48000,
,,,-00.000000862000,   0.48000,
,,,-00.000000861000,   0.40000,
,,,-00.000000860000,   0.40000,
,,,-00.000000859000,   0.32000,
,,,-00.000000858000,   0.32000,
,,,-00.000000857000,   0.24000,
,,,-00.000000856000,   0.24000,
,,,-00.000000855000,   0.16000,
,,,-00.000000854000,   0.16000,
,,,-00.000000853000,   0.08000,
,,,-00.000000852000,   0.08000,
,,,-00.000000851000,   0.00000,
,,,-00.000000850000,  -0.08000,
,,,-00.000000849000,  -0.08000,
,,,-00.000000848000,  -0.16000,
,,,-00.000000847000,  -0.16000,
,,,-00.000000846000,  -0.24000,
,,,-00.000000845000,  -0.24000,
,,,-00.000000844000,  -0.32000,
,,,-00.000000843000,  -0.32000,
,,,-00.000000842000,  -0.40000,
,,,-00.000000841000,  -0.40000,
,,,-00.000000840000,  -0.48000,
,,,-00.000000839000,  -0.48000,
,,,-00.000000838000,  -0.56000,
,,,-00.000000837000,  -0.56000,
,,,-00.000000836000,  -0.64000,
,,,-00.000000835000,  -0.64000,
,,,-00.000000834000,  -0.72000,
,,,-00.000000833000,  -0.80000,
,,,-00.000000832000,  -0.80000,
,,,-00.000000831000,  -0.80000,
,,,-00.000000830000,  -0.88000,
,,,-00.000000829000,  -0.96000,
,,,-00.000000828000,  -0.96000,
,,,-00.000000827000,  -1.04000,
,,,-00.000000826000,  -1.04000,
,,,-00.000000825000,  -1.12000,
,,,-00.000000824000,  -1.12000,
,,,-00.000000823000,  -1.20000,
,,,-00.000000822000,  -1.20000,
,,,-00.000000821000,  -1.28000,
,,,-00.000000820000,  -1.28000,
,,,-00.000000819000,  -1.36000,
,,,-00.000000818000,  -1.36000,
,,,-00.000000817000,  -1.44000,
,,,-00.000000816000,  -1.44000,
,,,-00.000000815000,  -1.52000,
,,,-00.000000814000,  -1.52000,
,,,-00.000000813000,  -1.60000,
,,,-00.000000812000,  -1.60000,
,,,-00.000000811000,  -1.68000,
,,,-00.000000810000,  -1.68000,
,,,-00.000000809000,  -1.76000,
,,,-00.000000808000,  -1.76000,
,,,-00.000000807000,  -1.84000,
,,,-00.000000806000,  -1.84000,
,,,-00.000000805000,  -1.92000,
,,,-00.000000804000,  -1.92000,
,,,-00.000000803000,  -2.00000,
,,,-00.000000802000,  -2.00000,
,,,-00.000000801000,  -2.08000,
,,,-00.000000800000,  -2.08000,
,,,-00.000000799000,  -2.16000,
,,,-00.000000798000,  -2.16000,
,,,-00.000000797000,  -2.24000,
,,,-00.000000796000,  -2.24000,
,,,-00.000000795000,  -2.24000,
,,,-00.000000794000,  -2.32000,
,,,-00.000000793000,  -2.32000,
,,,-00.000000792000,  -2.40000,
,,,-00.000000791000,  -2.40000,
,,,-00.000000790000,  -2.48000,
,,,-00.000000789000,  -2.48000,
,,,-00.000000788000,  -2.56000,
,,,-00.000000787000,  -2.56000,
,,,-00.000000786000,  -2.64000,
,,,-00.000000785000,  -2.64000,
,,,-00.000000784000,  -2.72000,
,,,-00.000000783000,  -2.72000,
,,,-00.000000782000,  -2.80000,
,,,-00.000000781000,  -2.80000,
,,,-00.000000780000,  -2.88000,
,,,-00.000000779000,  -2.88000,
,,,-00.000000778000,  -2.88000,
,,,-00.000000777000,  -2.96000,
,,,-00.000000776000,  -2.96000,
,,,-00.000000775000,  -3.04000,
,,,-00.000000774000,  -3.04000,
,,,-00.000000773000,  -3.12000,
,,,-00.000000772000,  -3.12000,
,,,-00.000000771000,  -3.12000,
,,,-00.000000770000,  -3.20000,
,,,-00.000000769000,  -3.20000,
,,,-00.000000768000,  -3.28000,
,,,-00.000000767000,  -3.28000,
,,,-00.000000766000,  -3.36000,
,,,-00.000000765000,  -3.36000,
,,,-00.000000764000,  -3.44000,
,,,-00.000000763000,  -3.44000,
,,,-00.000000762000,  -3.44000,
,,,-00.000000761000,  -3.52000,
,,,-00.000000760000,  -3.52000,
,,,-00.000000759000,  -3.60000,
,,,-00.000000758000,  -3.60000,
,,,-00.000000757000,  -3.68000,
,,,-00.000000756000,  -3.68000,
,,,-00.000000755000,  -3.68000,
,,,-00.000000754000,  -3.76000,
,,,-00.000000753000,  -3.76000,
,,,-00.000000752000,  -3.84000,
,,,-00.000000751000,  -3.84000,
,,,-00.000000750000,  -3.84000,
,,,-00.000000749000,  -3.92000,
,,,-00.000000748000,  -3.92000,
,,,-00.000000747000,  -4.00000,
,,,-00.000000746000,  -4.00000,
,,,-00.000000745000,  -4.00000,
,,,-00.000000744000,  -4.08000,
,,,-00.000000743000,  -4.08000,
,,,-00.000000742000,  -4.08000,
,,,-00.000000741000,  -4.16000,
,,,-00.000000740000,  -4.16000,
,,,-00.000000739000,  -4.24000,
,,,-00.000000738000,  -4.24000,
,,,-00.000000737000,  -4.24000,
,,,-00.000000736000,  -4.32000,
,,,-00.000000735000,  -4.32000,
,,,-00.000000734000,  -4.32000,
,,,-00.000000733000,  -4.40000,
,,,-00.000000732000,  -4.40000,
,,,-00.000000731000,  -4.48000,
,,,-00.000000730000,  -4.48000,
,,,-00.000000729000,  -4.48000,
,,,-00.000000728000,  -4.56000,
,,,-00.000000727000,  -4.56000,
,,,-00.000000726000,  -4.56000,
,,,-00.000000725000,  -4.64000,
,,,-00.000000724000,  -4.64000,
,,,-00.000000723000,  -4.64000,
,,,-00.000000722000,  -4.72000,
,,,-00.000000721000,  -4.72000,
,,,-00.000000720000,  -4.72000,
,,,-00.000000719000,  -4.80000,
,,,-00.000000718000,  -4.80000,
,,,-00.000000717000,  -4.80000,
,,,-00.000000716000,  -4.88000,
,,,-00.000000715000,  -4.88000,
,,,-00.000000714000,  -4.88000,
,,,-00.000000713000,  -4.96000,
,,,-00.000000712000,  -4.96000,
,,,-00.000000711000,  -4.96000,
,,,-00.000000710000,  -5.04000,
,,,-00.000000709000,  -5.04000,
,,,-00.000000708000,  -5.04000,
,,,-00.000000707000,  -5.04000,
,,,-00.000000706000,  -5.12000,
,,,-00.000000705000,  -5.12000,
,,,-00.000000704000,  -5.12000,
,,,-00.000000703000,  -5.20000,
,,,-00.000000702000,  -5.20000,
,,,-00.000000701000,  -5.20000,
,,,-00.000000700000,  -5.20000,
,,,-00.000000699000,  -5.28000,
,,,-00.000000698000,  -5.28000,
,,,-00.000000697000,  -5.28000,
,,,-00.000000696000,  -5.36000,
,,,-00.000000695000,  -5.36000,
,,,-00.000000694000,  -5.36000,
,,,-00.000000693000,  -5.36000,
,,,-00.000000692000,  -5.44000,
,,,-00.000000691000,  -5.44000,
,,,-00.000000690000,  -5.44000,
,,,-00.000000689000,  -5.44000,
,,,-00.000000688000,  -5.52000,
,,,-00.000000687000,  -5.52000,
,,,-00.000000686000,  -5.52000,
,,,-00.000000685000,  -5.52000,
,,,-00.000000684000,  -5.60000,
,,,-00.000000683000,  -5.60000,
,,,-00.000000682000,  -5.60000,
,,,-00.000000681000,  -5.60000,
,,,-00.000000680000,  -5.68000,
,,,-00.000000679000,  -5.68000,
,,,-00.000000678000,  -5.68000,
,,,-00.000000677000,  -5.68000,
,,,-00.000000676000,  -5.68000,
,,,-00.000000675000,  -5.76000,
,,,-00.000000674000,  -5.76000,
,,,-00.000000673000,  -5.76000,
,,,-00.000000672000,  -5.76000,
,,,-00.000000671000,  -5.76000,
,,,-00.000000670000,  -5.84000,
,,,-00.000000669000,  -5.84000,
,,,-00.000000668000,  -5.84000,
,,,-00.000000667000,  -5.84000,
,,,-00.000000666000,  -5.84000,
,,,-00.000000665000,  -5.92000,
,,,-00.000000664000,  -5.92000,
,,,-00.000000663000,  -5.92000,
,,,-00.000000662000,  -5.92000,
,,,-00.000000661000,  -5.92000,
,,,-00.000000660000,  -6.00000,
,,,-00.000000659000,  -6.00000,
,,,-00.000000658000,  -6.00000,
,,,-00.000000657000,  -6.00000,
,,,-00.000000656000,  -6.00000,
,,,-00.000000655000,  -6.00000,
,,,-00.000000654000,  -6.00000,
,,,-00.000000653000,  -6.08000,
,,,-00.000000652000,  -6.08000,
,,,-00.000000651000,  -6.08000,
,,,-00.000000650000,  -6.08000,
,,,-00.000000649000,  -6.08000,
,,,-00.000000648000,  -6.08000,
,,,-00.000000647000,  -6.08000,
,,,-00.000000646000,  -6.08000,
,,,-00.000000645000,  -6.16000,
,,,-00.000000644000,  -6.16000,
,,,-00.000000643000,  -6.16000,
,,,-00.000000642000,  -6.16000,
,,,-00.000000641000,  -6.16000,
